0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.01	0.0	0.0	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.86	4.77	7.16	0.0	1.03	0.45	1.66	0.98	0.01	0.0	0.3	0.0	0.02	1.91	0.01	40.09	0.67	0.0	0.5	40.51	4.27	0.18	0.27	0.08	0.0	0.0	17.17	0.13	2.94	0.01	0.01	0.01	0.01	0.42	0.09	0.01	1.52	0.0	2.86	0.0	9.41	3.79	2.68	0.19	1.25	0.0	0.23	1.63	13.19	5.97	5.32	0.11	3.82	2.88	0.0	0.0	6.56	0.01	0.0	9.84	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.03	0.0	0.27	0.0	0.0	0.01	0.0	0.0	0.01	0.36	0.0	0.0	0.0	0.0	0.0	0.43	0.0	0.0	0.03	0.07	0.17	0.0	0.0	2.71	0.0	0.04	0.0	1.76	0.0	0.0	0.0	0.0	0.07	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.0	0.17	0.0	0.0	0.0	0.0	0.23	0.0	0.0	0.03	0.01	0.0	0.0	0.04	0.04	0.0	0.0	0.0	0.0	0.0	0.01	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.86	0.0	0.22	0.2	0.0	0.21	0.12	0.15	0.75	0.0	0.0	0.03	0.0	0.02	0.63	0.15	1.92	0.18	0.0	0.22	3.53	0.24	0.02	0.02	0.0	0.0	0.0	0.44	0.01	0.03	0.01	0.08	0.0	0.0	0.08	0.0	0.0	0.18	0.0	0.03	0.0	3.71	0.52	0.03	0.02	0.2	0.01	0.01	0.57	0.13	1.12	0.04	0.05	0.92	0.11	0.0	0.0	0.6	0.0	0.35	0.38	0.02	0.0	0.57	0.0	0.0	0.0	0.06	0.51	0.0	0.49	0.0	0.0	0.05	0.0	0.0	0.0	1.09	0.0	0.0	0.0	0.0	0.11	0.01	0.28	0.0	0.34	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.01	0.04	0.0	0.0	0.29	0.03	0.12	0.27	0.0	0.02	0.11	0.02	1.22	0.01	0.0	0.0	0.0	0.0	0.03	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.04	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	4.77	0.22	0.0	6.16	0.0	0.22	0.12	1.2	1.44	0.02	0.0	0.19	0.0	0.01	1.68	0.02	6.96	0.1	0.01	0.24	10.84	2.11	0.1	0.04	0.01	0.0	0.0	4.27	0.04	0.6	0.01	0.0	0.0	0.08	0.1	0.04	0.16	0.27	0.0	0.1	0.0	25.64	1.54	0.15	0.19	1.09	0.0	0.16	0.31	3.99	1.67	8.34	0.12	1.82	0.27	0.0	0.0	2.02	0.02	0.0	10.99	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.21	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.12	1.21	0.0	0.01	0.02	0.05	0.01	0.0	1.35	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.03	0.01	0.0	0.0	0.0	0.0	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.02	0.01	0.0	0.0	0.0	0.0	0.01	0.0	0.13	0.04	0.0	0.01	0.0	0.01	0.0	0.06	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.02	0.0	0.0	2.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	7.16	0.2	6.16	0.0	0.0	0.17	0.08	1.07	0.73	0.0	0.0	0.12	0.0	0.03	0.51	0.01	5.22	0.08	0.0	0.12	7.12	2.51	0.04	0.02	0.04	0.0	0.0	1.9	0.04	0.85	0.0	0.0	0.01	0.0	0.17	0.02	0.02	0.19	0.0	0.06	0.01	5.4	1.29	0.36	0.02	0.09	0.0	0.08	0.16	1.93	1.42	1.97	0.04	0.6	0.24	0.0	0.0	2.95	0.01	0.0	2.75	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.22	0.0	0.0	0.01	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.01	0.03	0.0	0.0	0.27	0.0	0.01	0.07	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.03	0.21	0.22	0.17	0.0	0.0	2.53	1.67	1.17	0.01	0.0	1.01	0.01	0.06	11.72	0.21	4.07	5.96	0.04	0.98	7.28	0.08	0.92	2.78	0.26	0.0	0.0	0.94	0.41	0.48	0.71	0.02	0.01	0.21	1.79	0.01	0.0	0.74	0.03	1.36	0.0	9.75	5.65	0.35	0.19	4.64	0.43	0.15	5.46	0.33	20.35	0.35	0.68	3.51	0.42	0.02	0.0	0.37	0.17	0.0	0.91	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.04	0.05	0.02	0.0	0.04	0.0	0.0	0.72	0.35	0.03	0.13	0.32	0.63	0.0	0.53	0.0	0.0	0.0	1.26	0.0	0.0	0.03	0.02	0.0	0.05	0.0	0.06	0.01	0.62	1.57	0.0	0.0	0.04	0.03	1.03	0.0	0.49	0.26	0.0	0.05	0.52	2.01	0.84	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.05	0.06	0.01	0.0	0.0	0.11	0.0	0.0	0.14	0.27	0.0	0.0	0.1	0.02	2.83	0.0	0.0	0.01	0.04	0.02	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.04	0.02	0.01	0.01	0.0	0.0	0.05	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.01	0.0	0.03	0.0	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.45	0.12	0.12	0.08	0.0	2.53	0.0	0.1	0.18	0.0	0.0	0.02	0.0	0.0	2.43	0.0	0.86	1.02	0.0	1.12	3.3	0.08	0.11	0.94	0.01	0.0	0.0	1.05	0.31	0.05	0.1	0.0	0.0	0.01	0.72	0.0	0.0	0.07	0.0	2.45	0.0	1.67	2.0	0.04	0.85	0.57	0.01	0.01	1.95	0.04	12.9	0.02	0.62	3.35	0.25	0.0	0.0	0.12	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.38	0.0	0.0	0.01	0.04	0.0	0.66	0.08	0.15	0.0	0.69	0.0	0.0	0.0	1.05	0.0	0.0	0.27	0.0	0.0	0.0	0.03	0.0	0.0	0.13	2.72	0.0	0.0	0.0	0.0	1.71	0.0	0.0	0.0	0.0	0.0	0.06	0.4	0.23	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.02	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.66	0.15	1.2	1.07	0.0	1.67	0.1	0.0	8.55	0.14	0.0	0.0	0.09	1.2	0.96	0.01	5.11	0.38	0.0	0.13	7.37	0.17	0.1	0.17	0.0	0.0	0.0	1.76	0.05	0.03	0.08	0.0	0.06	0.01	1.88	0.42	0.0	0.03	0.0	0.17	0.02	0.0	0.62	0.04	0.07	0.9	0.13	0.75	0.81	0.0	2.48	0.26	0.09	2.28	0.17	0.02	0.0	0.75	0.0	0.0	1.29	0.05	0.0	0.07	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.01	0.0	0.01	0.0	0.0	0.01	0.33	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.02	0.02	0.15	0.0	0.0	0.04	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.98	0.75	1.44	0.73	0.0	1.17	0.18	8.55	0.0	0.05	0.0	0.88	0.0	3.16	0.94	0.27	10.37	0.8	0.06	0.19	4.16	0.66	0.1	0.09	0.26	0.0	0.0	0.7	0.08	0.34	0.02	0.21	0.06	0.26	0.78	0.16	0.08	0.68	0.01	0.49	0.03	16.37	1.08	0.33	0.05	0.31	0.04	0.35	1.37	0.29	2.05	1.12	0.19	2.3	0.51	0.05	0.0	1.5	0.12	0.0	3.44	0.02	0.0	0.02	0.0	0.56	0.0	0.0	0.02	0.0	0.0	0.0	0.01	0.03	0.0	0.0	0.0	0.0	0.02	0.0	0.89	0.01	0.56	0.02	0.0	0.1	0.01	0.0	0.01	0.09	0.02	0.0	0.01	0.01	0.01	0.07	0.0	0.0	0.06	0.11	0.17	0.0	0.18	0.09	0.0	0.02	0.05	0.72	0.0	0.0	0.0	0.01	0.07	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.01	0.0	0.0	0.1	0.03	0.0	0.0	0.06	0.0	0.0	0.0	0.03	0.02	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
